INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (111, 'Henry Doe', 'henry@ex.com', '786 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (283, 'Bob Doe', 'bob.d@site.com', '434 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (284, 'Bob Williams', 'bob.w@email.com', '311 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (285, 'Henry Miller', 'henry@web.com', '539 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (286, 'Frank Jones', 'frank@web.com', '499 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (287, 'Henry Johnson', 'henry@ex.com', '305 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (288, 'Eve Brown', 'eve.b@ex.com', '13 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (289, 'Jane Williams', 'jane.@ex.com', '627 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (290, 'Alice Johnson', 'alice@email.com', '665 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (291, 'Bob Davis', 'bob.d@mail.com', '921 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (292, 'John Smith', 'john.@mail.com', '444 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (293, 'Dan Brown', 'dan.b@site.com', '719 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (294, 'Henry Garcia', 'henry@mail.com', '605 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (295, 'Grace Doe', 'grace@site.com', '415 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (296, 'Jane Williams', 'jane.@web.com', '791 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (297, 'Carol Miller', 'carol@email.com', '649 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (298, 'John Wilson', 'john.@site.com', '432 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (299, 'John Miller', 'john.@web.com', '257 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (300, 'Dan Brown', 'dan.b@email.com', '525 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (301, 'Henry Wilson', 'henry@email.com', '947 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (302, 'Grace Wilson', 'grace@ex.com', '361 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (303, 'Carol Smith', 'carol@site.com', '689 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (304, 'Henry Johnson', 'henry@web.com', '514 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (305, 'John Brown', 'john.@ex.com', '931 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (306, 'Carol Garcia', 'carol@ex.com', '885 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (307, 'John Wilson', 'john.@web.com', '711 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (308, 'Jane Doe', 'jane.@site.com', '363 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (309, 'Grace Brown', 'grace@web.com', '536 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (310, 'Alice Doe', 'alice@email.com', '589 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (311, 'Jane Wilson', 'jane.@mail.com', '813 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (312, 'Carol Doe', 'carol@site.com', '383 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (313, 'Dan Doe', 'dan.d@site.com', '459 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (314, 'Frank Davis', 'frank@ex.com', '463 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (315, 'Frank Doe', 'frank@email.com', '856 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (316, 'Bob Smith', 'bob.s@mail.com', '15 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (317, 'Eve Smith', 'eve.s@email.com', '34 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (318, 'Bob Jones', 'bob.j@web.com', '333 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (319, 'Grace Williams', 'grace@email.com', '378 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (320, 'John Davis', 'john.@mail.com', '242 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (321, 'Henry Garcia', 'henry@site.com', '299 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (322, 'Henry Smith', 'henry@web.com', '911 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (323, 'Eve Johnson', 'eve.j@mail.com', '638 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (324, 'Carol Williams', 'carol@web.com', '710 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (325, 'Dan Smith', 'dan.s@email.com', '168 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (326, 'John Wilson', 'john.@mail.com', '88 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (327, 'Eve Jones', 'eve.j@web.com', '560 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (328, 'Frank Smith', 'frank@email.com', '645 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (329, 'Carol Miller', 'carol@site.com', '576 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (330, 'John Jones', 'john.@web.com', '208 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (331, 'Dan Johnson', 'dan.j@site.com', '571 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (332, 'Frank Brown', 'frank@web.com', '300 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (333, 'Henry Garcia', 'henry@mail.com', '613 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (334, 'Carol Williams', 'carol@ex.com', '636 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (335, 'Henry Williams', 'henry@site.com', '249 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (336, 'Alice Doe', 'alice@web.com', '924 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (337, 'Dan Miller', 'dan.m@mail.com', '723 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (338, 'Dan Johnson', 'dan.j@mail.com', '638 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (339, 'Dan Brown', 'dan.b@site.com', '635 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (340, 'Dan Johnson', 'dan.j@ex.com', '618 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (341, 'Alice Smith', 'alice@mail.com', '30 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (342, 'John Davis', 'john.@site.com', '875 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (343, 'Eve Williams', 'eve.w@web.com', '456 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (344, 'Dan Smith', 'dan.s@mail.com', '216 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (345, 'Jane Smith', 'jane.@email.com', '932 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (346, 'Frank Wilson', 'frank@email.com', '252 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (347, 'Dan Davis', 'dan.d@site.com', '486 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (348, 'Carol Brown', 'carol@mail.com', '683 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (349, 'Grace Miller', 'grace@ex.com', '25 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (350, 'Henry Williams', 'henry@mail.com', '785 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (351, 'John Garcia', 'john.@ex.com', '22 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (352, 'Grace Doe', 'grace@mail.com', '524 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (353, 'John Williams', 'john.@ex.com', '574 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (354, 'Grace Miller', 'grace@web.com', '93 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (355, 'Carol Johnson', 'carol@ex.com', '359 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (356, 'Alice Wilson', 'alice@ex.com', '509 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (357, 'Grace Smith', 'grace@email.com', '200 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (358, 'Frank Doe', 'frank@email.com', '431 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (359, 'Bob Miller', 'bob.m@email.com', '757 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (360, 'Eve Wilson', 'eve.w@email.com', '649 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (361, 'Alice Jones', 'alice@web.com', '850 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (362, 'John Miller', 'john.@mail.com', '654 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (363, 'Alice Williams', 'alice@site.com', '656 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (364, 'Carol Johnson', 'carol@email.com', '633 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (365, 'Jane Wilson', 'jane.@web.com', '118 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (366, 'Jane Doe', 'jane.@mail.com', '96 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (367, 'John Jones', 'john.@email.com', '247 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (368, 'Carol Jones', 'carol@site.com', '2 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (369, 'Carol Davis', 'carol@email.com', '995 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (370, 'Jane Jones', 'jane.@site.com', '752 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (371, 'John Brown', 'john.@site.com', '785 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (372, 'Grace Brown', 'grace@site.com', '861 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (373, 'Grace Doe', 'grace@ex.com', '94 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (374, 'Grace Jones', 'grace@mail.com', '682 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (375, 'Dan Davis', 'dan.d@site.com', '145 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (376, 'Carol Brown', 'carol@web.com', '259 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (377, 'Carol Williams', 'carol@mail.com', '461 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (378, 'Frank Davis', 'frank@ex.com', '788 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (379, 'John Smith', 'john.@ex.com', '405 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (380, 'Alice Smith', 'alice@mail.com', '50 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (381, 'Grace Garcia', 'grace@ex.com', '288 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (382, 'Dan Miller', 'dan.m@ex.com', '501 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (383, 'Henry Williams', 'henry@ex.com', '887 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (384, 'Alice Williams', 'alice@site.com', '3 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (385, 'Alice Johnson', 'alice@mail.com', '491 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (386, 'Frank Smith', 'frank@site.com', '90 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (387, 'Carol Miller', 'carol@site.com', '429 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (388, 'Dan Garcia', 'dan.g@email.com', '933 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (389, 'Dan Davis', 'dan.d@site.com', '915 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (390, 'Carol Wilson', 'carol@email.com', '281 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (391, 'Eve Williams', 'eve.w@site.com', '513 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (392, 'Eve Jones', 'eve.j@web.com', '905 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (393, 'Alice Wilson', 'alice@site.com', '826 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (394, 'Bob Johnson', 'bob.j@web.com', '337 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (395, 'Jane Brown', 'jane.@email.com', '259 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (396, 'John Johnson', 'john.@site.com', '553 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (397, 'Carol Doe', 'carol@ex.com', '629 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (398, 'Henry Smith', 'henry@email.com', '444 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (399, 'Dan Brown', 'dan.b@site.com', '714 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (400, 'Carol Smith', 'carol@ex.com', '39 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (401, 'Bob Johnson', 'bob.j@site.com', '215 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (402, 'John Davis', 'john.@ex.com', '139 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (403, 'Alice Davis', 'alice@web.com', '982 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (404, 'John Brown', 'john.@ex.com', '294 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (405, 'Henry Miller', 'henry@site.com', '567 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (406, 'Carol Brown', 'carol@mail.com', '55 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (407, 'Dan Brown', 'dan.b@ex.com', '161 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (408, 'Frank Garcia', 'frank@ex.com', '258 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (409, 'Carol Wilson', 'carol@web.com', '763 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (410, 'Alice Jones', 'alice@web.com', '54 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (411, 'John Smith', 'john.@ex.com', '729 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (412, 'Frank Davis', 'frank@email.com', '107 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (413, 'Jane Smith', 'jane.@ex.com', '940 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (414, 'Alice Brown', 'alice@site.com', '331 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (415, 'Frank Wilson', 'frank@ex.com', '763 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (416, 'Henry Johnson', 'henry@ex.com', '329 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (417, 'John Davis', 'john.@mail.com', '418 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (418, 'Alice Jones', 'alice@email.com', '337 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (419, 'Grace Brown', 'grace@mail.com', '438 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (420, 'Alice Doe', 'alice@web.com', '745 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (421, 'Alice Smith', 'alice@email.com', '270 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (422, 'Jane Davis', 'jane.@email.com', '13 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (423, 'Frank Smith', 'frank@ex.com', '147 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (424, 'Carol Garcia', 'carol@web.com', '814 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (425, 'Bob Williams', 'bob.w@site.com', '88 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (426, 'Grace Davis', 'grace@email.com', '455 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (427, 'Dan Davis', 'dan.d@ex.com', '173 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (428, 'Alice Garcia', 'alice@site.com', '323 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (429, 'Henry Jones', 'henry@site.com', '26 Maple St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (430, 'Dan Garcia', 'dan.g@web.com', '388 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (431, 'Carol Brown', 'carol@site.com', '699 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (432, 'Bob Miller', 'bob.m@web.com', '45 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (433, 'Frank Davis', 'frank@ex.com', '57 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (434, 'Alice Miller', 'alice@site.com', '392 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (435, 'Carol Wilson', 'carol@email.com', '865 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (436, 'John Miller', 'john.@web.com', '308 Pine St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (437, 'Henry Brown', 'henry@ex.com', '61 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (438, 'Carol Davis', 'carol@mail.com', '917 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (439, 'Jane Davis', 'jane.@site.com', '635 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (440, 'Dan Smith', 'dan.s@mail.com', '741 Birch St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (441, 'Grace Williams', 'grace@email.com', '655 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (442, 'Frank Smith', 'frank@ex.com', '930 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (443, 'Carol Miller', 'carol@email.com', '116 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (444, 'Eve Johnson', 'eve.j@email.com', '463 Aspen St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (445, 'Frank Johnson', 'frank@mail.com', '649 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (446, 'Dan Davis', 'dan.d@site.com', '766 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (447, 'Carol Jones', 'carol@mail.com', '890 Cedar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (448, 'Grace Brown', 'grace@web.com', '616 Elm St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (449, 'Eve Wilson', 'eve.w@site.com', '22 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (450, 'Frank Davis', 'frank@email.com', '607 Willow St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (451, 'Alice Brown', 'alice@email.com', '437 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (452, 'Henry Garcia', 'henry@ex.com', '279 Cherry St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (453, 'Dan Johnson', 'dan.j@ex.com', '872 Poplar St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (454, 'Carol Doe', 'carol@ex.com', '172 Oak St'); 
INSERT INTO CUSTOMER (CUSTOMER_ID, NAME, EMAIL, ADDRESS) VALUES (455, 'Eve Wilson', 'eve.w@email.com', '336 Aspen St'); 
